"Collar","Sample ID","Geol_From","Geol_To","Thickness","Chk","Comments","Lab","Dispatch_ID","Lab_Certificate","Dispatch_Date","Drill_Sample_Type","Sample_Mass","Sampler","Samp_Date","AuCheck_ppm_Au-AA23","AuCheck_ppm_Au-AA24","AuCheck_ppm_Au-GRA22","RecvdWt_kg_WEI-21","Wgt_KG_WGHT"
"JESP-13-06","54345","13.5","15","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","12.86"
"JESP-13-06","54346","15","16.5","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","10.95"
"JESP-13-06","54347","16.5","18","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","12.57"
"JESP-13-06","54348","18","19.5","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","11.86"
"JESP-13-06","54349","19.5","21","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","12.87"
"JESP-13-06","54350","21","22.5","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","14.84"
"JESP-13-06","54351","22.5","24","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","8.09"
"JESP-13-06","54352","24","25.5","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","12.88"
"JESP-13-06","54353","25.5","27","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","12.85"
"JESP-13-06","54355","27","28.5","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","10.17"
"JESP-13-06","54356","28.5","30","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","9.47"
"JESP-13-06","54357","30","31.5","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","7.36"
"JESP-13-06","54358","31.5","33","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","9.01"
"JESP-13-06","54359","33","34.5","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","8.80"
"JESP-13-06","54360","34.5","36","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","11.56"
"JESP-13-06","54361","36","37.5","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","11.07"
"JESP-13-06","54362","37.5","39","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","8.94"
"JESP-13-06","54363","39","40.5","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","8.95"
"JESP-13-06","54365","40.5","42","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","14.90"
"JESP-13-06","54366","42","43.5","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","9.36"
"JESP-13-06","54367","43.5","45","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","10.12"
"JESP-13-06","54368","45","46.5","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","9.86"
"JESP-13-06","54369","46.5","48","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","12.37"
"JESP-13-06","54370","48","49.5","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","11.62"
"JESP-13-06","54371","49.5","51","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","12.31"
"JESP-13-06","54372","51","52.5","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","10.54"
"JESP-13-06","54373","52.5","54","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","10.60"
"JESP-13-06","54375","54","55.5","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","8.96"
"JESP-13-06","54376","55.5","57","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","10.97"
"JESP-13-06","54377","57","58.5","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","10.91"
"JESP-13-06","54378","58.5","60","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","9.52"
"JESP-13-06","54379","60","61.5","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","9.15"
"JESP-13-06","54380","61.5","63","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","10.28"
"JESP-13-06","54381","63","64.5","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","8.54"
"JESP-13-06","54382","64.5","66","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","10.15"
"JESP-13-06","54383","66","67.5","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","12.32"
"JESP-13-06","54385","67.5","69","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","8.22"
"JESP-13-06","54386","69","70.5","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","12.47"
"JESP-13-06","54387","70.5","72","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","12.05"
"JESP-13-06","54388","72","73.5","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","10.92"
"JESP-13-06","54389","73.5","75","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","10.83"
"JESP-13-06","54390","75","76.5","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","9.48"
"JESP-13-06","54391","76.5","78","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","12.47"
"JESP-13-06","54392","78","79.5","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","9.83"
"JESP-13-06","54393","79.5","81","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","9.56"
"JESP-13-06","54395","81","82.5","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000326.1","01/01/0001","No data","0","No data","01/01/0001","","","","","5.25"
"JESP-13-06","54396","82.5","84","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","6.98"
"JESP-13-06","54397","84","85.5","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","6.44"
"JESP-13-06","54398","85.5","87","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","6.99"
"JESP-13-06","54399","87","88.5","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","9.13"
"JESP-13-06","54400","88.5","90","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","10.10"
"JESP-13-06","54401","90","91.5","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","8.43"
"JESP-13-06","54402","91.5","93","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","7.72"
"JESP-13-06","54403","93","94.5","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","8.19"
"JESP-13-06","54405","94.5","96","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","9.62"
"JESP-13-06","54406","96","97.5","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","10.08"
"JESP-13-06","54407","97.5","99","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","11.21"
"JESP-13-06","54408","99","100.5","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","6.80"
"JESP-13-06","54409","100.5","102","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","11.36"
"JESP-13-06","54410","102","103.5","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","10.18"
"JESP-13-06","54411","103.5","105","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","9.05"
"JESP-13-06","54412","105","106.5","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","10.63"
"JESP-13-06","54413","106.5","108","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","11.46"
"JESP-13-06","54415","108","109.5","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","4.70"
"JESP-13-06","54416","109.5","111","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","9.25"
"JESP-13-06","54417","111","112.5","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","8.10"
"JESP-13-06","54418","112.5","114","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","6.02"
"JESP-13-06","54419","114","115.5","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","7.51"
"JESP-13-06","54420","115.5","117","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","5.82"
"JESP-13-06","54421","117","118.5","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","9.43"
"JESP-13-06","54422","118.5","120","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","9.22"
"JESP-13-06","54423","120","121.5","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","7.97"
"JESP-13-06","54425","121.5","123","1.5","0","","Inspectorate America Corporation","Lot # 1","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","10.10"
"JESP-13-07","54426","0","1.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","2.32"
"JESP-13-07","54427","1.5","3","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","6.92"
"JESP-13-07","54428","3","4.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","5.29"
"JESP-13-07","54429","4.5","6","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","5.15"
"JESP-13-07","54430","6","7.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","5.37"
"JESP-13-07","54431","7.5","9","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","5.93"
"JESP-13-07","54432","9","10.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","4.96"
"JESP-13-07","54433","10.5","12","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","5.92"
"JESP-13-07","54435","12","13.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","5.90"
"JESP-13-07","54436","13.5","15","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","6.89"
"JESP-13-07","54437","15","16.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","9.46"
"JESP-13-07","54438","16.5","18","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","8.60"
"JESP-13-07","54439","18","19.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","6.61"
"JESP-13-07","54440","19.5","21","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","9.63"
"JESP-13-07","54441","21","22.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","4.98"
"JESP-13-07","54442","22.5","24","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","7.14"
"JESP-13-07","54443","24","25.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","8.00"
"JESP-13-07","54445","25.5","27","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","11.37"
"JESP-13-07","54446","27","28.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","8.19"
"JESP-13-07","54447","28.5","30","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","6.79"
"JESP-13-07","54448","30","31.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","6.48"
"JESP-13-07","54449","31.5","33","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","7.92"
"JESP-13-07","54450","33","34.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","7.58"
"JESP-13-07","54451","34.5","36","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","9.08"
"JESP-13-07","54452","36","37.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","9.31"
"JESP-13-07","54453","37.5","39","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","8.92"
"JESP-13-07","54455","39","40.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","2.08"
"JESP-13-07","54456","40.5","42","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","11.59"
"JESP-13-07","54457","42","43.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","5.86"
"JESP-13-07","54458","43.5","45","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","6.99"
"JESP-13-07","54459","45","46.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","8.65"
"JESP-13-07","54460","46.5","48","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","7.54"
"JESP-13-07","54461","48","49.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","8.71"
"JESP-13-07","54462","49.5","51","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","6.54"
"JESP-13-07","54463","51","52.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","8.48"
"JESP-13-07","54465","52.5","54","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","7.67"
"JESP-13-07","54466","54","55.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","6.39"
"JESP-13-07","54467","55.5","57","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","5.07"
"JESP-13-07","54468","57","58.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","6.64"
"JESP-13-07","54469","58.5","60","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","5.27"
"JESP-13-07","54470","60","61.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","3.52"
"JESP-13-07","54471","61.5","63","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","9.25"
"JESP-13-07","54472","63","64.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","7.44"
"JESP-13-07","54473","64.5","66","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","6.02"
"JESP-13-07","54475","66","67.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","8.83"
"JESP-13-07","54476","67.5","69","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","9.01"
"JESP-13-07","54477","69","70.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","8.82"
"JESP-13-07","54478","70.5","72","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","8.57"
"JESP-13-07","54479","72","73.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","8.08"
"JESP-13-07","54480","73.5","75","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","7.90"
"JESP-13-07","54481","75","76.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","8.65"
"JESP-13-07","54482","76.5","78","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","9.81"
"JESP-13-07","54483","78","79.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","8.47"
"JESP-13-07","54485","79.5","81","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","8.49"
"JESP-13-07","54486","81","82.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","7.21"
"JESP-13-07","54487","82.5","84","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","9.69"
"JESP-13-07","54488","84","85.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","7.31"
"JESP-13-07","54489","85.5","87","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","7.81"
"JESP-13-07","54490","87","88.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","10.77"
"JESP-13-07","54491","88.5","90","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","9.52"
"JESP-13-07","54492","90","91.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","10.16"
"JESP-13-07","54493","91.5","93","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","12.03"
"JESP-13-07","54495","93","94.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","10.90"
"JESP-13-07","54496","94.5","96","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","10.77"
"JESP-13-07","54497","96","97.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","9.15"
"JESP-13-07","54498","97.5","99","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","9.62"
"JESP-13-07","54499","99","100.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","9.46"
"JESP-13-07","54500","100.5","102","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","8.15"
"JESP-13-07","54501","102","103.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","6.44"
"JESP-13-07","54502","103.5","105","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","10.67"
"JESP-13-07","54503","105","106.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","8.59"
"JESP-13-07","54505","106.5","108","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","8.77"
"JESP-13-07","54506","108","109.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","6.66"
"JESP-13-07","54507","109.5","111","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","7.16"
"JESP-13-07","54508","111","112.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","10.51"
"JESP-13-07","54509","112.5","114","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","10.46"
"JESP-13-07","54510","114","115.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","10.31"
"JESP-13-07","54511","115.5","117","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","9.66"
"JESP-13-07","54512","117","118.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","11.05"
"JESP-13-07","54513","118.5","120","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","12.24"
"JESP-13-08","54515","0","1.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","1.10"
"JESP-13-08","54516","1.5","3","1.5","1","Not analyzed","Inspectorate America Corporation","","","01/01/0001","No data","0","No data","01/01/0001","","","","",""
"JESP-13-08","54517","3","4.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","3.03"
"JESP-13-08","54518","4.5","6","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","4.44"
"JESP-13-08","54519","6","7.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","5.82"
"JESP-13-08","54520","7.5","9","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","2.91"
"JESP-13-08","54521","9","10.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","4.19"
"JESP-13-08","54522","10.5","12","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","5.37"
"JESP-13-08","54523","12","13.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","4.64"
"JESP-13-08","54525","13.5","15","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","9.27"
"JESP-13-08","54526","15","16.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","4.88"
"JESP-13-08","54527","16.5","18","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","9.29"
"JESP-13-08","54528","18","19.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","9.58"
"JESP-13-08","54529","19.5","21","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","10.82"
"JESP-13-08","54530","21","22.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","7.07"
"JESP-13-08","54531","22.5","24","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","7.23"
"JESP-13-08","54532","24","25.5","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","7.88"
"JESP-13-08","54533","25.5","27","1.5","0","","Inspectorate America Corporation","","HMS13000335.1","01/01/0001","No data","0","No data","01/01/0001","","","","","12.14"
