"Collar","Sample ID","Geol_From","Geol_To","Lab","Dispatch_ID","Lab_Certificate","Dispatch_Date","Sample_Mass","Samp_Date","AuCheck_ppm_Au-AA23","AuCheck_ppm_Au-AA24","AuCheck_ppm_Au-GRA22","RecvdWt_kg_WEI-21","Wgt_KG_WGHT"
"JES-21-47","501335","193.675","195.2","ALS","PIL-021","HE21136972 - Finalized","01/01/0001","8.645","01/01/0001","","","","8.64",""
"JES-21-47","501336","195.2","196.725","ALS","PIL-021","HE21136972 - Finalized","01/01/0001","7.52","01/01/0001","","","","7.51",""
"JES-21-47","501337","196.725","198.25","ALS","PIL-021","HE21136972 - Finalized","01/01/0001","8.21","01/01/0001","","","","8.21",""
"JES-21-47","501338","198.25","199.775","ALS","PIL-021","HE21136972 - Finalized","01/01/0001","6.745","01/01/0001","","","","6.74",""
"JES-21-48","501345","0","1.525","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","1.15","13/05/2021","","","","1.13",""
"JES-21-48","501346","1.525","3.05","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","1.8","13/05/2021","","","","1.80",""
"JES-21-48","501347","3.05","4.575","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","6.91","13/05/2021","","","","6.98",""
"JES-21-48","501348","4.575","6.1","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","7.32","13/05/2021","","","","7.33",""
"JES-21-48","501349","6.1","7.625","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","2.93","13/05/2021","","","","2.94",""
"JES-21-48","501350","7.625","9.15","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","5.48","13/05/2021","","","","5.47",""
"JES-21-48","501351","9.15","10.675","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","8.73","13/05/2021","","","","8.73",""
"JES-21-48","501352","10.675","12.2","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","7.12","13/05/2021","","","","7.12",""
"JES-21-48","501353","12.2","13.725","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","7.655","13/05/2021","","","","7.67",""
"JES-21-48","501354","13.725","15.25","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","9.07","13/05/2021","","","","9.06",""
"JES-21-48","501356","15.25","16.775","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","8.32","13/05/2021","","","","8.33",""
"JES-21-48","501357","16.775","18.3","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","6.93","13/05/2021","","","","6.94",""
"JES-21-48","501358","18.3","19.825","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","7.49","13/05/2021","","","","7.50",""
"JES-21-48","501359","19.825","21.35","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","3.81","13/05/2021","","","","3.82",""
"JES-21-48","501360","21.35","22.875","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","5.66","13/05/2021","","","","5.65",""
"JES-21-48","501361","22.875","24.4","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","7.33","13/05/2021","","","","7.33",""
"JES-21-48","501362","24.4","25.925","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","6.2","13/05/2021","","","","6.19",""
"JES-21-48","501363","25.925","27.45","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","7.68","13/05/2021","","","","7.68",""
"JES-21-48","501364","27.45","28.975","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","5.645","13/05/2021","","","","5.63",""
"JES-21-48","501365","28.975","30.5","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","7.155","13/05/2021","","","","7.15",""
"JES-21-48","501366","30.5","32.025","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","5.39","13/05/2021","","","","5.39",""
"JES-21-48","501367","32.025","33.55","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","7.3","13/05/2021","","","","7.30",""
"JES-21-48","501369","33.55","35.075","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","5.43","13/05/2021","","","","5.42",""
"JES-21-48","501370","35.075","36.6","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","6.81","13/05/2021","","","","6.80",""
"JES-21-48","501371","36.6","38.125","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","6.75","13/05/2021","","","","6.74",""
"JES-21-48","501372","38.125","39.65","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","5.395","13/05/2021","","","","5.39",""
"JES-21-48","501373","39.65","41.175","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","2.3","13/05/2021","","","","2.30",""
"JES-21-48","501374","41.175","42.7","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","6.78","13/05/2021","","","","6.77",""
"JES-21-48","501375","42.7","44.225","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","6.465","13/05/2021","","","","6.46",""
"JES-21-48","501376","44.225","45.75","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","7.24","13/05/2021","","","","7.25",""
"JES-21-48","501377","45.75","47.275","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","6.555","13/05/2021","","","","6.54",""
"JES-21-48","501378","47.275","48.8","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","6.8","13/05/2021","","","","6.79",""
"JES-21-48","501379","48.8","50.325","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","5.85","13/05/2021","","","","5.83",""
"JES-21-48","501380","50.325","51.85","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","5.815","13/05/2021","","","","5.88",""
"JES-21-48","501382","51.85","53.375","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","6.49","13/05/2021","","","","6.47",""
"JES-21-48","501383","53.375","54.9","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","6.05","13/05/2021","","","","6.04",""
"JES-21-48","501384","54.9","56.425","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","5.43","13/05/2021","","","","5.43",""
"JES-21-48","501385","56.425","57.95","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","3.04","13/05/2021","","","","3.02",""
"JES-21-48","501386","57.95","59.475","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","5.48","13/05/2021","","","","5.49",""
"JES-21-48","501387","59.475","61","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","6.055","13/05/2021","","","","6.05",""
"JES-21-48","501388","61","62.525","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","5.28","13/05/2021","","","","5.27",""
"JES-21-48","501389","62.525","64.05","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","5.51","13/05/2021","","","","5.49",""
"JES-21-48","501390","64.05","65.575","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","5.77","13/05/2021","","","","5.77",""
"JES-21-48","501391","65.575","67.1","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","6.115","13/05/2021","","","","6.12",""
"JES-21-48","501392","67.1","68.625","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","5.88","13/05/2021","","","","5.88",""
"JES-21-48","501393","68.625","70.15","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","6.35","13/05/2021","","","","6.44",""
"JES-21-48","501395","70.15","71.675","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","2.46","13/05/2021","","","","2.46",""
"JES-21-48","501396","71.675","73.2","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","7.59","13/05/2021","","","","7.59",""
"JES-21-48","501397","73.2","74.725","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","4.45","13/05/2021","","","","4.45",""
"JES-21-48","501398","74.725","76.25","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","7.4","13/05/2021","","","","7.41",""
"JES-21-48","501399","76.25","77.775","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","5.53","13/05/2021","","","","5.54",""
"JES-21-48","501400","77.775","79.3","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","7.41","13/05/2021","","","","7.42",""
"JES-21-48","501401","79.3","80.825","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","5.2","13/05/2021","","","","5.18",""
"JES-21-48","501402","80.825","82.35","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","7.76","13/05/2021","","","","7.76",""
"JES-21-48","501403","82.35","83.875","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","7.223","13/05/2021","","","","7.23",""
"JES-21-48","501405","83.875","85.4","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","6.01","13/05/2021","","","","6.06",""
"JES-21-48","501406","85.4","86.925","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","7.01","13/05/2021","","","","7.03",""
"JES-21-48","501407","86.925","88.45","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","6.43","13/05/2021","","","","6.43",""
"JES-21-48","501408","88.45","89.975","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","6.43","13/05/2021","","","","6.43",""
"JES-21-48","501409","89.975","91.5","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","6.25","13/05/2021","","","","6.24",""
"JES-21-48","501410","91.5","93.025","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","6.34","13/05/2021","","","","6.34",""
"JES-21-48","501411","93.025","94.55","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","6.21","13/05/2021","","","","6.20",""
"JES-21-48","501412","94.55","96.075","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","6.58","13/05/2021","","","","6.58",""
"JES-21-48","501413","96.075","97.6","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","6.17","13/05/2021","","","","6.16",""
"JES-21-48","501414","97.6","99.125","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","7.285","13/05/2021","","","","7.29",""
"JES-21-48","501415","99.125","100.65","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","5.69","13/05/2021","","","","5.70",""
"JES-21-48","501416","100.65","102.175","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","5.7","13/05/2021","","","","5.70",""
"JES-21-48","501418","102.175","103.7","ALS","PIL-022","HE21136973 - Finalized","01/01/0001","6.08","13/05/2021","","","","6.09",""
